"","ANO_ELEICAO","UF","NUMERO_CANDIDATO","NOME_URNA_CANDIDATO","NUMERO_PARTIDO","DESC_SIT_TOT_TURNO","G_Index","V2","Cand_Name_Numb","MoranI","Above_avg_G","Above_avg_I","Quadrant"
"1",1998,"AC",1101,"CARLOS AIRTON MAGALHÃES",11,"REGISTRO NEGADO ANTES DA ELEIÇÃO",0.164133599974779,3037,"CARLOS AIRTON MAGALHÃES - 1101",-0.0445125919441727,TRUE,FALSE,"Concentrated and Discontiguous"
"2",1998,"AC",1102,"LUCIMAR ARAGÃO",11,"SUPLENTE",0.0996055046295785,1106,"LUCIMAR ARAGÃO - 1102",-0.0604712539878837,FALSE,FALSE,"Deconcentrated and Discontiguous"
"3",1998,"AC",1103,"JORGE KALUME",11,"SUPLENTE",0.0322485004434217,1678,"JORGE KALUME - 1103",0.0663425306251376,FALSE,FALSE,"Deconcentrated and Discontiguous"
"4",1998,"AC",1110,"NARCISO MENDES",11,"SUPLENTE",0.0325834630879479,2713,"NARCISO MENDES - 1110",-0.104796856684288,FALSE,FALSE,"Deconcentrated and Discontiguous"
"5",1998,"AC",1111,"TOTA",11,"ELEITO",0.0987410492868419,5477,"TOTA - 1111",0.168929697878099,FALSE,TRUE,"Deconcentrated and Contiguous"
"6",1998,"AC",1112,"CARLINHOS SANTIAGO",11,"SUPLENTE",0.0467510672070287,4316,"CARLINHOS SANTIAGO - 1112",0.248118678211561,FALSE,TRUE,"Deconcentrated and Contiguous"
"7",1998,"AC",1118,"LUIS MARTINS",11,"SUPLENTE",0.0281309424641626,45,"LUIS MARTINS - 1118",-0.106324598460444,FALSE,FALSE,"Deconcentrated and Discontiguous"
"8",1998,"AC",1119,"NIXON SOMBRA",11,"SUPLENTE",0.360908864790972,3585,"NIXON SOMBRA - 1119",0.078666447819837,TRUE,FALSE,"Concentrated and Discontiguous"
"9",1998,"AC",1122,"EMILIO",11,"SUPLENTE",0.0188822347714824,5003,"EMILIO - 1122",0.00603786259364141,FALSE,FALSE,"Deconcentrated and Discontiguous"
"10",1998,"AC",1234,"SÉRGIO BARROS",12,"ELEITO",0.0196660668302111,7969,"SÉRGIO BARROS - 1234",0.144523060528427,FALSE,TRUE,"Deconcentrated and Contiguous"
"11",1998,"AC",1300,"ZICO",13,"SUPLENTE",0.645981291113889,5690,"ZICO - 1300",0.443099347045281,TRUE,TRUE,"Concentrated and Contiguous"
"12",1998,"AC",1311,"NILSON MOURÃO",13,"MÉDIA",0.0217023530481785,7631,"NILSON MOURÃO - 1311",0.172524680921128,FALSE,TRUE,"Deconcentrated and Contiguous"
"13",1998,"AC",1312,"BRITO",13,"SUPLENTE",0.0646106623516119,4197,"BRITO - 1312",0.0994701989038532,FALSE,FALSE,"Deconcentrated and Discontiguous"
"14",1998,"AC",1313,"MARCOS AFONSO",13,"ELEITO",0.114872586269805,21556,"MARCOS AFONSO - 1313",0.574285445354713,FALSE,TRUE,"Deconcentrated and Contiguous"
"15",1998,"AC",1330,"ALBERTO FERNANDES",13,"SUPLENTE",0.112267821578954,16,"ALBERTO FERNANDES - 1330",0.0315781076817376,FALSE,FALSE,"Deconcentrated and Discontiguous"
"16",1998,"AC",1501,"CHAGUINHA MACHADO",15,"SUPLENTE",0.0798196179203119,188,"CHAGUINHA MACHADO - 1501",0.148704975717331,FALSE,TRUE,"Deconcentrated and Contiguous"
"17",1998,"AC",1505,"MÁRCIO BITTAR",15,"ELEITO",0.0622414466838538,7810,"MÁRCIO BITTAR - 1505",0.0412162149084546,FALSE,FALSE,"Deconcentrated and Discontiguous"
"18",1998,"AC",1510,"REGINA LINO",15,"SUPLENTE",0.0265423755240534,5468,"REGINA LINO - 1510",0.414498701082356,FALSE,TRUE,"Deconcentrated and Contiguous"
"19",1998,"AC",1512,"ITAMAR DE SÁ",15,"SUPLENTE",0.0636977702698583,647,"ITAMAR DE SÁ - 1512",-0.143218173543985,FALSE,FALSE,"Deconcentrated and Discontiguous"
"20",1998,"AC",1513,"RAIMUNDO MELO",15,"SUPLENTE",0.0270779926035547,737,"RAIMUNDO MELO - 1513",0.191358176392779,FALSE,TRUE,"Deconcentrated and Contiguous"
"21",1998,"AC",1515,"JOSÉ AFONSO",15,"SUPLENTE",0.122700402050598,1732,"JOSÉ AFONSO - 1515",0.357662547671193,FALSE,TRUE,"Deconcentrated and Contiguous"
"22",1998,"AC",1517,"ARTUR MIGUÉIS",15,"SUPLENTE",0.15958584105689,1600,"ARTUR MIGUÉIS - 1517",-0.12783801293525,TRUE,FALSE,"Concentrated and Discontiguous"
"23",1998,"AC",1555,"CHAGAS FREITAS",15,"SUPLENTE",0.0405768506278475,2613,"CHAGAS FREITAS - 1555",-0.00256233960003466,FALSE,FALSE,"Deconcentrated and Discontiguous"
"24",1998,"AC",1580,"ROBERTO VAZ",15,"SUPLENTE",0.157630940926164,3536,"ROBERTO VAZ - 1580",0.481279767829623,TRUE,TRUE,"Concentrated and Contiguous"
"25",1998,"AC",1590,"DRA. EURACY",15,"SUPLENTE",0.100242982475127,2086,"DRA. EURACY - 1590",0.375702836615087,FALSE,TRUE,"Deconcentrated and Contiguous"
"26",1998,"AC",1616,"GILMAR",16,"NÃO ELEITO",0.18268836350076,17,"GILMAR - 1616",0.0223725965798691,TRUE,FALSE,"Concentrated and Discontiguous"
"27",1998,"AC",2222,"ELAINE",22,"SUPLENTE",0.240156673327923,349,"ELAINE - 2222",0.0899047495722789,TRUE,FALSE,"Concentrated and Discontiguous"
"28",1998,"AC",2500,"ZILA BEZERRA",25,"MÉDIA",0.311567330294436,10011,"ZILA BEZERRA - 2500",0.457940504548736,TRUE,TRUE,"Concentrated and Contiguous"
"29",1998,"AC",2510,"ILDEFONSO",25,"ELEITO",0.24468578046153,10673,"ILDEFONSO - 2510",0.618731978131888,TRUE,TRUE,"Concentrated and Contiguous"
"30",1998,"AC",2511,"HUMBERTO",25,"SUPLENTE",0.0543479733303196,1170,"HUMBERTO - 2511",-0.00675962909596927,FALSE,FALSE,"Deconcentrated and Discontiguous"
"31",1998,"AC",2512,"LENICE",25,"SUPLENTE",0.0971060919572916,3986,"LENICE - 2512",-0.115796777502967,FALSE,FALSE,"Deconcentrated and Discontiguous"
"32",1998,"AC",2522,"CLÓVIS QUEIROZ",25,"SUPLENTE",0.370075699119581,9011,"CLÓVIS QUEIROZ - 2522",0.424122644114942,TRUE,TRUE,"Concentrated and Contiguous"
"33",1998,"AC",2525,"OSMIR LIMA",25,"SUPLENTE",0.0967881434350152,1238,"OSMIR LIMA - 2525",0.17074655548189,FALSE,TRUE,"Deconcentrated and Contiguous"
"34",1998,"AC",2533,"TONIQUIM",25,"SUPLENTE",0.0198560400702211,2407,"TONIQUIM - 2533",0.11173913823117,FALSE,FALSE,"Deconcentrated and Discontiguous"
"35",1998,"AC",2555,"JOSÉ ALEX",25,"SUPLENTE",0.0179677159467858,9327,"JOSÉ ALEX - 2555",0.14210962773785,FALSE,TRUE,"Deconcentrated and Contiguous"
"36",1998,"AC",2560,"ELIVALDO PEREIRA",25,"SUPLENTE",0.234606944622086,160,"ELIVALDO PEREIRA - 2560",-0.0755174333198454,TRUE,FALSE,"Concentrated and Discontiguous"
"37",1998,"AC",2566,"MAIA",25,"SUPLENTE",0.0808882919843916,994,"MAIA - 2566",0.0265712603837696,FALSE,FALSE,"Deconcentrated and Discontiguous"
"38",1998,"AC",2580,"HILDEBRANDO PASCOAL",25,"ELEITO",0.147341517793773,18356,"HILDEBRANDO PASCOAL - 2580",0.501658102477406,FALSE,TRUE,"Deconcentrated and Contiguous"
"39",1998,"AC",2588,"FARIAS",25,"SUPLENTE",0.127391555355909,178,"FARIAS - 2588",0.104128139677558,FALSE,FALSE,"Deconcentrated and Discontiguous"
"40",1998,"AC",2591,"DOUTORA JULIANA",25,"SUPLENTE",0.14522679432219,2099,"DOUTORA JULIANA - 2591",0.235468184811859,FALSE,TRUE,"Deconcentrated and Contiguous"
"41",1998,"AC",3344,"CLEBER PERES",33,"SUPLENTE",0.185435868895304,93,"CLEBER PERES - 3344",0.129693267774999,TRUE,TRUE,"Concentrated and Contiguous"
"42",1998,"AC",4040,"JAIRON",40,"SUPLENTE",0.0889059082872222,567,"JAIRON - 4040",0.245072343445391,FALSE,TRUE,"Deconcentrated and Contiguous"
"43",1998,"AC",4518,"DELEGADO DANZICURT",45,"SUPLENTE",0.0267889470318603,217,"DELEGADO DANZICURT - 4518",0.037399996828798,FALSE,FALSE,"Deconcentrated and Discontiguous"
"44",1998,"AC",4545,"NORMANDO SALES",45,"SUPLENTE",0.361005703495693,5968,"NORMANDO SALES - 4545",0.143889034656549,TRUE,TRUE,"Concentrated and Contiguous"
"45",1998,"AC",4554,"MANOEL MIRANDA",45,"SUPLENTE",0.1528591501666,266,"MANOEL MIRANDA - 4554",0.338727692354389,FALSE,TRUE,"Deconcentrated and Contiguous"
"46",1998,"AC",4555,"CEL. NILSON",45,"SUPLENTE",0.0171483090518748,2016,"CEL. NILSON - 4555",0.17120563877361,FALSE,TRUE,"Deconcentrated and Contiguous"
"47",1998,"AC",4566,"FRANK LIMA",45,"SUPLENTE",0.0823534731313947,229,"FRANK LIMA - 4566",0.450133309186489,FALSE,TRUE,"Deconcentrated and Contiguous"
"48",1998,"AC",4567,"BATISTA",45,"SUPLENTE",0.0933214196223913,470,"BATISTA - 4567",-0.0934968211105604,FALSE,FALSE,"Deconcentrated and Discontiguous"
"49",1998,"AC",4577,"SANDOVAL",45,"SUPLENTE",0.18368302041938,182,"SANDOVAL - 4577",0.173463786354559,TRUE,TRUE,"Concentrated and Contiguous"
"50",1998,"AC",5656,"REJANE",56,"NÃO ELEITO",0.114883363416499,487,"REJANE - 5656",0.359908222833205,FALSE,TRUE,"Deconcentrated and Contiguous"
"51",1998,"AC",6565,"MÁRCIO BATISTA",65,"SUPLENTE",0.0656918752060154,1477,"MÁRCIO BATISTA - 6565",0.054621786394164,FALSE,FALSE,"Deconcentrated and Discontiguous"
"52",1998,"AC",7068,"BERÊ",70,"SUPLENTE",0.138685061597348,219,"BERÊ - 7068",0.195945027950491,FALSE,TRUE,"Deconcentrated and Contiguous"
"53",1998,"AL",1111,"EULÁLIO",11,"SUPLENTE",0.00947764382991622,1572,"EULÁLIO - 1111",0.13195202369916,FALSE,TRUE,"Deconcentrated and Contiguous"
"54",1998,"AL",1122,"MOACIR ANDRADE",11,"SUPLENTE",0.0417192035536285,35580,"MOACIR ANDRADE - 1122",0.351935953485219,FALSE,TRUE,"Deconcentrated and Contiguous"
"55",1998,"AL",1124,"RINALDO MOREIRA",11,"SUPLENTE",0.152281450229774,249,"RINALDO MOREIRA - 1124",0.000357810306881054,FALSE,FALSE,"Deconcentrated and Discontiguous"
"56",1998,"AL",1140,"PEDRO PAULO",11,"SUPLENTE",0.32339105499303,476,"PEDRO PAULO - 1140",-0.0231288818436348,TRUE,FALSE,"Concentrated and Discontiguous"
"57",1998,"AL",1147,"NIREIDE ALBUQUERQUE",11,"SUPLENTE",0.0404418216240838,94,"NIREIDE ALBUQUERQUE - 1147",0.0629134573264989,FALSE,FALSE,"Deconcentrated and Discontiguous"
"58",1998,"AL",1212,"MENDONCA NETO",12,"SUPLENTE",0.0199709125876706,4170,"MENDONCA NETO - 1212",0.0259478631477477,FALSE,FALSE,"Deconcentrated and Discontiguous"
"59",1998,"AL",1213,"PASTOR SAULO",12,"SUPLENTE",0.115952476565716,4552,"PASTOR SAULO - 1213",0.0845494036314852,FALSE,FALSE,"Deconcentrated and Discontiguous"
"60",1998,"AL",1221,"CRISTINA",12,"SUPLENTE",0.0251407200807649,109,"CRISTINA - 1221",0.0657237695166669,FALSE,FALSE,"Deconcentrated and Discontiguous"
"61",1998,"AL",1312,"JORGE VENERANDO",13,"SUPLENTE",0.0792805248864811,8909,"JORGE VENERANDO - 1312",0.147564970472279,FALSE,TRUE,"Deconcentrated and Contiguous"
"62",1998,"AL",1313,"THOMAZ BELTRÃO",13,"SUPLENTE",0.0480687015191915,10436,"THOMAZ BELTRÃO - 1313",0.250624428591156,FALSE,TRUE,"Deconcentrated and Contiguous"
"63",1998,"AL",1323,"JOAQUIM BRITO",13,"SUPLENTE",0.161144955187593,15444,"JOAQUIM BRITO - 1323",0.137684232720454,TRUE,TRUE,"Concentrated and Contiguous"
"64",1998,"AL",1366,"CLÁUDIA",13,"SUPLENTE",0.145415309042632,2957,"CLÁUDIA - 1366",0.197139736603136,FALSE,TRUE,"Deconcentrated and Contiguous"
"65",1998,"AL",1414,"CORDEIRO",14,"MÉDIA",0.033877380456244,33149,"CORDEIRO - 1414",0.173706403598863,FALSE,TRUE,"Deconcentrated and Contiguous"
"66",1998,"AL",1505,"DIVALDO SURUAGY",15,"SUPLENTE",0.0378252551198814,14222,"DIVALDO SURUAGY - 1505",0.0367335617826065,FALSE,FALSE,"Deconcentrated and Discontiguous"
"67",1998,"AL",1508,"JOSE MUNIZ",15,"SUPLENTE",0.107273861739235,9175,"JOSE MUNIZ - 1508",0.215038657051237,FALSE,TRUE,"Deconcentrated and Contiguous"
"68",1998,"AL",1511,"ROMEU PITA",15,"SUPLENTE",0.0756230831151963,3342,"ROMEU PITA - 1511",0.284072118902619,FALSE,TRUE,"Deconcentrated and Contiguous"
"69",1998,"AL",1515,"OLAVO CALHEIROS",15,"ELEITO",0.0455202813028654,82772,"OLAVO CALHEIROS - 1515",0.193315532631267,FALSE,TRUE,"Deconcentrated and Contiguous"
"70",1998,"AL",1555,"FILADELFO BISPO",15,"SUPLENTE",0.0629402022904925,1632,"FILADELFO BISPO - 1555",0.131066390023609,FALSE,TRUE,"Deconcentrated and Contiguous"
"71",1998,"AL",1599,"RAIMUNDO TAVARES",15,"SUPLENTE",0.123257284016709,14,"RAIMUNDO TAVARES - 1599",0.000615023928778257,FALSE,FALSE,"Deconcentrated and Discontiguous"
"72",1998,"AL",1616,"ALEXANDRE BARBOSA",16,"NÃO ELEITO",0.157405720589686,336,"ALEXANDRE BARBOSA - 1616",0.0102065098226716,TRUE,FALSE,"Concentrated and Discontiguous"
"73",1998,"AL",1919,"LINALDO",19,"SUPLENTE",0.164978483780145,726,"LINALDO - 1919",0.160780226871234,TRUE,TRUE,"Concentrated and Contiguous"
"74",1998,"AL",2211,"LAERCIO MALTA BRANDAO",22,"SUPLENTE",0.0285480224879365,106,"LAERCIO MALTA BRANDAO - 2211",0.0346177036406818,FALSE,FALSE,"Deconcentrated and Discontiguous"
"75",1998,"AL",2222,"JOSE MARIA",22,"SUPLENTE",0.0353156272882603,336,"JOSE MARIA - 2222",0.198689811930932,FALSE,TRUE,"Deconcentrated and Contiguous"
"76",1998,"AL",2223,"CHICO DA CAPIAL",22,"SUPLENTE",0.38141234493261,1793,"CHICO DA CAPIAL - 2223",0.421384849429043,TRUE,TRUE,"Concentrated and Contiguous"
"77",1998,"AL",2323,"RÉGIS CAVALCANTE",23,"ELEITO",0.133214545731325,25525,"RÉGIS CAVALCANTE - 2323",0.0538214633982654,FALSE,FALSE,"Deconcentrated and Discontiguous"
"78",1998,"AL",2525,"AUGUSTO FARIAS",25,"ELEITO",0.0224101460025889,47426,"AUGUSTO FARIAS - 2525",0.153386754747544,FALSE,TRUE,"Deconcentrated and Contiguous"
"79",1998,"AL",2555,"TALVANE",25,"SUPLENTE",0.188106847077245,24609,"TALVANE - 2555",0.443373796913949,TRUE,TRUE,"Concentrated and Contiguous"
"80",1998,"AL",2613,"NEUTON DANTAS",26,"NÃO ELEITO",0.181316530442974,142,"NEUTON DANTAS - 2613",0.0359656211842964,TRUE,FALSE,"Concentrated and Discontiguous"
"81",1998,"AL",2828,"ANDRÉ PAIVA",28,"SUPLENTE",0.300705739931851,82,"ANDRÉ PAIVA - 2828",0.00390623781466823,TRUE,FALSE,"Concentrated and Discontiguous"
"82",1998,"AL",2888,"ERALDO FIRMINO",28,"SUPLENTE",0.23136417018185,11,"ERALDO FIRMINO - 2888",-0.0240810166729461,TRUE,FALSE,"Concentrated and Discontiguous"
"83",1998,"AL",3131,"PROFESSORA NADEJE",31,"SUPLENTE",0.0832622082498083,2793,"PROFESSORA NADEJE - 3131",0.0909518469292236,FALSE,FALSE,"Deconcentrated and Discontiguous"
"84",1998,"AL",3147,"EDILMO",31,"SUPLENTE",0.073654012685214,54,"EDILMO - 3147",-0.0308436817714359,FALSE,FALSE,"Deconcentrated and Discontiguous"
"85",1998,"AL",3333,"JOÃO CALDAS",33,"ELEITO",0.0164960802214834,66968,"JOÃO CALDAS - 3333",0.282389937557738,FALSE,TRUE,"Deconcentrated and Contiguous"
"86",1998,"AL",3610,"ERIVALDO DOS SANTOS",36,"RENÚNCIA/FALECIMENTO/CASSAÇÃO ANTES DA ELEIÇÃO",0.34911663971152,157,"ERIVALDO DOS SANTOS - 3610",-0.0154915723830555,TRUE,FALSE,"Concentrated and Discontiguous"
"87",1998,"AL",3611,"EUDES CAVALCANTE",36,"SUPLENTE",0.0476540308354178,278,"EUDES CAVALCANTE - 3611",0.111963267912747,FALSE,FALSE,"Deconcentrated and Discontiguous"
"88",1998,"AL",3636,"KRISTHIAN CALHEIROS",36,"RENÚNCIA/FALECIMENTO/CASSAÇÃO ANTES DA ELEIÇÃO",0.00549911936657772,194,"KRISTHIAN CALHEIROS - 3636",0.179056879950687,FALSE,TRUE,"Deconcentrated and Contiguous"
"89",1998,"AL",4001,"MENDES",40,"SUPLENTE",0.0630097624941744,395,"MENDES - 4001",0.0123843291734752,FALSE,FALSE,"Deconcentrated and Discontiguous"
"90",1998,"AL",4004,"RUBENS QUINTELLA",40,"SUPLENTE",0.0629918066529754,14901,"RUBENS QUINTELLA - 4004",0.00781983265332646,FALSE,FALSE,"Deconcentrated and Discontiguous"
"91",1998,"AL",4010,"PEDRO CARLOS",40,"SUPLENTE",0.51933049238302,2253,"PEDRO CARLOS - 4010",0.240772801703437,TRUE,TRUE,"Concentrated and Contiguous"
"92",1998,"AL",4011,"ZÉ MARIA TENÓRIO",40,"SUPLENTE",0.0219480019184608,6582,"ZÉ MARIA TENÓRIO - 4011",0.0642376319246739,FALSE,FALSE,"Deconcentrated and Discontiguous"
"93",1998,"AL",4030,"CÍCERO NARO",40,"SUPLENTE",0.0237833032495842,11768,"CÍCERO NARO - 4030",0.4334582344355,FALSE,TRUE,"Deconcentrated and Contiguous"
"94",1998,"AL",4040,"CARIMBÃO",40,"ELEITO",0.127576571021565,39209,"CARIMBÃO - 4040",0.276736627763017,FALSE,TRUE,"Deconcentrated and Contiguous"
"95",1998,"AL",4044,"ANTONIO LESSA",40,"SUPLENTE",0.0479678289099056,11680,"ANTONIO LESSA - 4044",0.0244213355131874,FALSE,FALSE,"Deconcentrated and Discontiguous"
"96",1998,"AL",4045,"LUÍZA TELES",40,"SUPLENTE",0.467496458649628,1439,"LUÍZA TELES - 4045",0.00344866657632623,TRUE,FALSE,"Concentrated and Discontiguous"
"97",1998,"AL",4111,"LUIZINHO PEREIRA",41,"SUPLENTE",0.0657463822047673,3374,"LUIZINHO PEREIRA - 4111",0.111902622733864,FALSE,FALSE,"Deconcentrated and Discontiguous"
"98",1998,"AL",4112,"HÉLIO LARANJEIRA",41,"SUPLENTE",0.019392333979043,2180,"HÉLIO LARANJEIRA - 4112",0.110412006897527,FALSE,FALSE,"Deconcentrated and Discontiguous"
"99",1998,"AL",4114,"CLETO FALCÃO",41,"SUPLENTE",0.0929615283596053,3537,"CLETO FALCÃO - 4114",0.0267484199863686,FALSE,FALSE,"Deconcentrated and Discontiguous"
"100",1998,"AL",4123,"LUIZ DANTAS",41,"ELEITO",0.0725104342858063,45544,"LUIZ DANTAS - 4123",0.216940276747417,FALSE,TRUE,"Deconcentrated and Contiguous"
"101",1998,"AL",4141,"CESAR MALTA",41,"SUPLENTE",0.0564520563605864,7623,"CESAR MALTA - 4141",0.21401482315493,FALSE,TRUE,"Deconcentrated and Contiguous"
"102",1998,"AL",4555,"NONO",45,"ELEITO",0.0391903908760921,51274,"NONO - 4555",0.0955675943743575,FALSE,FALSE,"Deconcentrated and Discontiguous"
"103",1998,"AL",4567,"HELENILDO RIBEIRO",45,"SUPLENTE",0.148960268103266,15199,"HELENILDO RIBEIRO - 4567",0.356352904415931,FALSE,TRUE,"Deconcentrated and Contiguous"
"104",1998,"AL",4580,"CECI CUNHA",45,"ELEITO",0.117357189945495,54968,"CECI CUNHA - 4580",0.212308452743558,FALSE,TRUE,"Deconcentrated and Contiguous"
"105",1998,"AL",5656,"ILDO RAFAEL",56,"NÃO ELEITO",0.20448090276863,838,"ILDO RAFAEL - 5656",0.0765468518118161,TRUE,FALSE,"Concentrated and Discontiguous"
"106",1998,"AL",6540,"BOMFIM",65,"SUPLENTE",0.151089572120351,12644,"BOMFIM - 6540",0.0777062818851227,FALSE,FALSE,"Deconcentrated and Discontiguous"
"107",1998,"AM",1111,"DR LUIZ FERNANDO",11,"ELEITO",0.0670705047277243,64099,"DR LUIZ FERNANDO - 1111",0.463315168457355,FALSE,TRUE,"Deconcentrated and Contiguous"
"108",1998,"AM",1114,"ALEXANDRE DA CARBRAS",11,"SUPLENTE",0.620975524016993,6189,"ALEXANDRE DA CARBRAS - 1114",0.392987838068974,TRUE,TRUE,"Concentrated and Contiguous"
"109",1998,"AM",1233,"ALVARO TUCANO",12,"SUPLENTE",0.363525181571622,1995,"ALVARO TUCANO - 1233",0.0645699046444802,TRUE,FALSE,"Concentrated and Discontiguous"
"110",1998,"AM",1234,"VIRGILIO MELO",12,"SUPLENTE",0.0419775494029711,573,"VIRGILIO MELO - 1234",0.140400501526186,FALSE,TRUE,"Deconcentrated and Contiguous"
"111",1998,"AM",1313,"JOAO PEDRO",13,"SUPLENTE",0.192991251554924,11158,"JOAO PEDRO - 1313",0.266690277309646,TRUE,TRUE,"Concentrated and Contiguous"
"112",1998,"AM",1331,"BARRONCAS",13,"SUPLENTE",0.0321439313049275,2092,"BARRONCAS - 1331",0.12937592373022,FALSE,TRUE,"Deconcentrated and Contiguous"
"113",1998,"AM",1410,"IRMAO FRANCISCO J",14,"SUPLENTE",0.00664644312272836,1075,"IRMAO FRANCISCO J - 1410",-0.0134025461675857,FALSE,FALSE,"Deconcentrated and Discontiguous"
"114",1998,"AM",1414,"JOACYR DE JESUS",14,"SUPLENTE",0.0895355302902942,23189,"JOACYR DE JESUS - 1414",0.325011088510836,FALSE,TRUE,"Deconcentrated and Contiguous"
"115",1998,"AM",1415,"DUTRA",14,"SUPLENTE",0.0594752724052521,7339,"DUTRA - 1415",0.0518846985828297,FALSE,FALSE,"Deconcentrated and Discontiguous"
"116",1998,"AM",1422,"NONATO OLIVEIRA",14,"SUPLENTE",0.0952116496558164,14202,"NONATO OLIVEIRA - 1422",0.236175835037663,FALSE,TRUE,"Deconcentrated and Contiguous"
"117",1998,"AM",1444,"ROSALINE PINHEIRO",14,"SUPLENTE",0.0444127433922418,16476,"ROSALINE PINHEIRO - 1444",-0.0494357331733958,FALSE,FALSE,"Deconcentrated and Discontiguous"
"118",1998,"AM",1460,"BELFOR",14,"SUPLENTE",0.0856099981666445,217,"BELFOR - 1460",-0.0411336219511545,FALSE,FALSE,"Deconcentrated and Discontiguous"
"119",1998,"AM",1511,"MENEZES",15,"SUPLENTE",0.0339266991982875,610,"MENEZES - 1511",-0.0869733179543814,FALSE,FALSE,"Deconcentrated and Discontiguous"
"120",1998,"AM",1540,"EMILIO SANTIAGO",15,"SUPLENTE",0.0536651522522726,886,"EMILIO SANTIAGO - 1540",0.238937989859671,FALSE,TRUE,"Deconcentrated and Contiguous"
"121",1998,"AM",1555,"RAIMAR AGUIAR",15,"SUPLENTE",0.0637038959316869,2655,"RAIMAR AGUIAR - 1555",0.143160906619626,FALSE,TRUE,"Deconcentrated and Contiguous"
"122",1998,"AM",1601,"EGBERTO BOMFIM",16,"NÃO ELEITO",0.112494948889236,341,"EGBERTO BOMFIM - 1601",0.158084761699803,FALSE,TRUE,"Deconcentrated and Contiguous"
"123",1998,"AM",1713,"TENENTE GONZAGA",17,"SUPLENTE",0.00806949348587131,412,"TENENTE GONZAGA - 1713",0.023960857738371,FALSE,FALSE,"Deconcentrated and Discontiguous"
"124",1998,"AM",1717,"BOSCO SARAIVA",17,"SUPLENTE",0.0222274769862494,16564,"BOSCO SARAIVA - 1717",0.218691418440116,FALSE,TRUE,"Deconcentrated and Contiguous"
"125",1998,"AM",1718,"MASSAMI",17,"SUPLENTE",0.0449732980955856,47,"MASSAMI - 1718",-0.00740795310606472,FALSE,FALSE,"Deconcentrated and Discontiguous"
"126",1998,"AM",1766,"ARLINDO JR",17,"SUPLENTE",0.0472908429853771,14857,"ARLINDO JR - 1766",0.297512368961789,FALSE,TRUE,"Deconcentrated and Contiguous"
"127",1998,"AM",1777,"TEN ADRIAO",17,"SUPLENTE",0.0290303640600949,4285,"TEN ADRIAO - 1777",0.0196052572447033,FALSE,FALSE,"Deconcentrated and Discontiguous"
"128",1998,"AM",1789,"RAIMUNDO FURTADO",17,"SUPLENTE",0.066677262800249,666,"RAIMUNDO FURTADO - 1789",0.0227183393963778,FALSE,FALSE,"Deconcentrated and Discontiguous"
"129",1998,"AM",2222,"DR. GOMES",22,"SUPLENTE",0.0497306365059145,26925,"DR. GOMES - 2222",0.307516421403751,FALSE,TRUE,"Deconcentrated and Contiguous"
"130",1998,"AM",2233,"SILAS CAMARA",22,"MÉDIA",0.00315611273598502,38427,"SILAS CAMARA - 2233",0.210136630247803,FALSE,TRUE,"Deconcentrated and Contiguous"
"131",1998,"AM",2511,"DR CLAUDIO CHAVES",25,"SUPLENTE",0.0237373166995502,23509,"DR CLAUDIO CHAVES - 2511",-0.0230331215941534,FALSE,FALSE,"Deconcentrated and Discontiguous"
"132",1998,"AM",2512,"SAMUEL PEIXOTO",25,"SUPLENTE",0.0381293233634447,1054,"SAMUEL PEIXOTO - 2512",0.0498179878633535,FALSE,FALSE,"Deconcentrated and Discontiguous"
"133",1998,"AM",2515,"PROF JOSE MELO",25,"ELEITO",0.0470845076164004,93534,"PROF JOSE MELO - 2515",0.0915648889901377,FALSE,FALSE,"Deconcentrated and Discontiguous"
"134",1998,"AM",2522,"PAUDERNEY AVELINO",25,"ELEITO",0.042308911441645,59037,"PAUDERNEY AVELINO - 2522",0.0729160033598636,FALSE,FALSE,"Deconcentrated and Discontiguous"
"135",1998,"AM",2525,"ATILA LINS",25,"ELEITO",0.235676457761246,48612,"ATILA LINS - 2525",0.217432310074167,TRUE,TRUE,"Concentrated and Contiguous"
"136",1998,"AM",2552,"EULER",25,"SUPLENTE",0.123433251545934,43520,"EULER - 2552",0.146480684688266,FALSE,TRUE,"Deconcentrated and Contiguous"
"137",1998,"AM",2555,"GARCIA",25,"ELEITO",0.0343774511717064,61458,"GARCIA - 2555",0.316109942629738,FALSE,TRUE,"Deconcentrated and Contiguous"
"138",1998,"AM",2567,"POCETI",25,"SUPLENTE",0.0408105102866218,12297,"POCETI - 2567",0.0598772142760649,FALSE,FALSE,"Deconcentrated and Discontiguous"
"139",1998,"AM",2590,"WALDEIR",25,"SUPLENTE",0.0684653709948951,224,"WALDEIR - 2590",0.0144442067723924,FALSE,FALSE,"Deconcentrated and Discontiguous"
"140",1998,"AM",3313,"PAIXAO",33,"SUPLENTE",0.135143366677057,953,"PAIXAO - 3313",0.0550608169621127,FALSE,FALSE,"Deconcentrated and Discontiguous"
"141",1998,"AM",3333,"DR WANDERLEY",33,"SUPLENTE",0.0655612648499451,1521,"DR WANDERLEY - 3333",0.0874906555439743,FALSE,FALSE,"Deconcentrated and Discontiguous"
"142",1998,"AM",3344,"JULIO PINHEIRO",33,"SUPLENTE",0.0602448230871206,2969,"JULIO PINHEIRO - 3344",0.00783142643658406,FALSE,FALSE,"Deconcentrated and Discontiguous"
